ISO,value,Kabul_78_Asia,Kabul_79_Asia,Vienna_45_Europa,Sofia_47_Europa,Beijing_46_Asia,Beijing_48_Asia,Beijing_49_Asia,Beijing_50_Asia,Beijing_89_Asia,Havanna_59_Americas,Havanna_62_Americas,Bonn_48_Europa,Bonn_48_Europa.1,Bonn_53_Europa,Bonn_60_Europa,Bonn_61_Europa,Athens_46_Europa,Budapest_56_Europa,PhnumPenh_70_Asia,PhnumPenh_75_Asia,Soul_50_Asia,Vientiane_62_Asia,Vientiane_75_Asia,Tripoli_69_Africa,Managua_79_Americas,Prague_48_Europa,Prague_68_Europa,Warsaw_45_Europa,Warsaw_56_Europa,Warsaw_81_Europa,Pyongyang_46_Asia,Pyongyang_50_Asia,Pyongyang_55_Asia,Pyongyang_69_Asia,SanSalvador_79_Americas,Taipei_58_Asia,HaNoi_54_Asia,HaNoi_54_Asia.1,HaNoi_68_Asia,HaNoi_75_Asia
MUS,,6177.45382449341,6177.45382449341,8608.50561631016,7793.22131120689,9026.11898925273,9026.11898925273,9026.11898925273,9026.11898925273,9026.11898925273,15877.2836318771,15877.2836318771,9272.21553685006,,9272.21553685006,9272.21553685006,9272.21553685006,7342.47171405479,8416.62864420663,6268.05316799699,6268.05316799699,9672.44044248716,6484.67206564759,6484.67206564759,7529.32528634587,16067.8077195419,8860.05229246875,8860.05229246875,8766.18628646349,8766.18628646349,8766.18628646349,9655.87741140487,9655.87741140487,9655.87741140487,9655.87741140487,16420.7277467077,8546.39154572236,6961.75664468403,,6961.75664468403,6961.75664468403
MWI,,6546.00866470316,6546.00866470316,7101.25575672889,6366.46834976104,10381.5280255105,10381.5280255105,10381.5280255105,10381.5280255105,10381.5280255105,13263.0204644527,13263.0204644527,7625.76932945369,,7625.76932945369,7625.76932945369,7625.76932945369,5847.55755434786,6961.8497899519,8344.48733450229,8344.48733450229,11226.6400431485,8341.51161060013,8341.51161060013,5631.73568094171,13546.5957350824,7346.03785944768,7346.03785944768,7438.67685304382,7438.67685304382,7438.67685304382,11147.0227323852,11147.0227323852,11147.0227323852,11147.0227323852,13884.6176781813,10445.903113034,8777.3172571936,,8777.3172571936,8777.3172571936
MYS,,4834.67733212479,4834.67733212479,9402.40873613622,8823.50196440962,4332.21506871213,4332.21506871213,4332.21506871213,4332.21506871213,4332.21506871213,17063.4930229973,17063.4930229973,10062.7816066804,,10062.7816066804,10062.7816066804,10062.7816066804,8742.15221494447,9191.82414386875,996.611417135906,996.611417135906,4601.8717992738,1641.57458972817,1641.57458972817,9686.34906008283,18103.1093502346,9546.89832848537,9546.89832848537,9097.63140500706,9097.63140500706,9097.63140500706,4660.96279390055,4660.96279390055,4660.96279390055,4660.96279390055,17795.7511427262,3224.77799054016,2028.56386259089,,2028.56386259089,2028.56386259089
MYT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,,8381.84846521691,8381.84846521691,7839.31822146491,7254.96897057253,12354.6688553617,12354.6688553617,12354.6688553617,12354.6688553617,12354.6688553617,11884.0399896977,11884.0399896977,8179.23939381296,,8179.23939381296,8179.23939381296,8179.23939381296,6739.14429662323,7760.94279986638,10284.9370234871,10284.9370234871,13218.660214724,10326.6556252576,10326.6556252576,6152.68201645718,11883.7833258605,8052.26468612323,8052.26468612323,8295.38797530975,8295.38797530975,8295.38797530975,13132.3040748578,13132.3040748578,13132.3040748578,13132.3040748578,12239.6799153428,12435.9547873731,10769.4626116173,,10769.4626116173,10769.4626116173
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,,7079.42831616213,7079.42831616213,4065.49825336035,3822.4755819058,11024.5060662015,11024.5060662015,11024.5060662015,11024.5060662015,11024.5060662015,8879.00391092415,8879.00391092415,4151.60566222326,,4151.60566222326,4151.60566222326,4151.60566222326,3451.75351322725,4084.31818567892,11073.1298977168,11073.1298977168,11951.3574013224,10637.1818645463,10637.1818645463,2422.21618320414,9534.97788846513,4206.82547243369,4206.82547243369,4612.65072230222,4612.65072230222,4612.65072230222,11772.445070709,11772.445070709,11772.445070709,11772.445070709,9803.95159870639,12194.5326496142,10863.5841903653,,10863.5841903653,10863.5841903653
NFK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,,6857.39470107307,6857.39470107307,4418.83390208374,4034.63466898801,10942.4062828758,10942.4062828758,10942.4062828758,10942.4062828758,10942.4062828758,9609.17062019888,9609.17062019888,4620.47364171077,,4620.47364171077,4620.47364171077,4620.47364171077,3593.89837471141,4398.56309844694,10617.3576739177,10617.3576739177,11890.8904010971,10245.1336487237,10245.1336487237,2703.04684540616,10212.5543023754,4593.28945146259,4593.28945146259,4941.855402209,4941.855402209,4941.855402209,11723.0316439587,11723.0316439587,11723.0316439587,11723.0316439587,10494.187979897,11951.9291289689,10515.0926564349,,10515.0926564349,10515.0926564349
NIC,,14229.61801396,14229.61801396,9927.90043786445,10647.9458122427,13786.8581901646,13786.8581901646,13786.8581901646,13786.8581901646,13786.8581901646,1285.03741441594,1285.03741441594,9208.3850698436,,9208.3850698436,9208.3850698436,9208.3850698436,10878.2848455381,10150.4212714557,17109.9625354524,17109.9625354524,13505.3803174093,16535.9838693014,16535.9838693014,10151.4297008467,0,9731.20174936331,9731.20174936331,10091.9409191636,10091.9409191636,10091.9409191636,13442.8601245449,13442.8601245449,13442.8601245449,13442.8601245449,360.133362338552,14910.769589544,16105.5320213511,,16105.5320213511,16105.5320213511
NIU,,13991.8791562097,13991.8791562097,16720.9684446287,17105.4407315583,10033.7613662055,10033.7613662055,10033.7613662055,10033.7613662055,10033.7613662055,10589.9442178355,10589.9442178355,16479.0627031499,,16479.0627031499,16479.0627031499,16479.0627031499,17530.318014144,16746.2799804926,9931.09360558417,9931.09360558417,9100.10469559353,10398.4132891596,10398.4132891596,18440.455957781,9797.28830357976,16539.6226027817,16539.6226027817,16202.4261938035,16202.4261938035,16202.4261938035,9276.16927342012,9276.16927342012,9276.16927342012,9276.16927342012,9559.62400960882,8878.01289415762,10188.6934296269,,10188.6934296269,10188.6934296269
NLD,,5366.13744934728,5366.13744934728,938.524220579378,1747.07444104281,7842.40872657306,7842.40872657306,7842.40872657306,7842.40872657306,7842.40872657306,7822.77190731881,7822.77190731881,237.885418532012,,237.885418532012,237.885418532012,237.885418532012,2166.1366618856,1156.20772457166,9668.39351044169,9668.39351044169,8578.46701522169,8955.49159240751,8955.49159240751,2264.13672879349,9027.41074965948,711.74768988199,711.74768988199,1096.98329965558,1096.98329965558,1096.98329965558,8383.56446660758,8383.56446660758,8383.56446660758,8383.56446660758,9087.83399498283,9471.16655353549,8895.36436512096,,8895.36436512096,8895.36436512096
NOR,,5017.87997287758,5017.87997287758,1352.83401314888,2098.38729313627,7043.37975992071,7043.37975992071,7043.37975992071,7043.37975992071,7043.37975992071,7977.62104672912,7977.62104672912,1047.09000250971,,1047.09000250971,1047.09000250971,1047.09000250971,2606.70454671556,1488.12414532976,9133.91571553634,9133.91571553634,7737.03907898439,8398.76483473944,8398.76483473944,3008.50297613505,9234.1904360735,1118.49461429364,1118.49461429364,1065.32321132666,1065.32321132666,1065.32321132666,7542.67245908428,7542.67245908428,7542.67245908428,7542.67245908428,9243.83824153471,8709.67181065981,8285.30409499857,,8285.30409499857,8285.30409499857
NPL,,1712.41405382257,1712.41405382257,6242.68876119971,5751.13049522447,3157.46905664966,3157.46905664966,3157.46905664966,3157.46905664966,3157.46905664966,14226.1988138893,14226.1988138893,6871.32653726255,,6871.32653726255,6871.32653726255,6871.32653726255,5773.14316592694,6041.88082792829,2715.87995734889,2715.87995734889,4023.37272283885,2073.62950774039,2073.62950774039,6827.46111039508,15503.5263889813,6365.55049055882,6365.55049055882,5896.79450127958,5896.79450127958,5896.79450127958,3929.75274459208,3929.75274459208,3929.75274459208,3929.75274459208,15385.1437305095,3616.31191391894,2207.1957082323,,2207.1957082323,2207.1957082323
NRU,,10757.5345324643,10757.5345324643,14015.7174707346,14100.6347102237,6800.53627847323,6800.53627847323,6800.53627847323,6800.53627847323,6800.53627847323,12156.0433908215,12156.0433908215,14126.1930827119,,14126.1930827119,14126.1930827119,14126.1930827119,14416.8861905259,13947.9773091752,6982.32516569226,6982.32516569226,5883.94445819416,7324.71327938761,7324.71327938761,15499.7568255768,11859.4627391415,13929.3668955724,13929.3668955724,13459.9879049089,13459.9879049089,13459.9879049089,6066.68414125298,6066.68414125298,6066.68414125298,6066.68414125298,11534.3182991991,5642.13785063587,7050.3360519786,,7050.3360519786,7050.3360519786
NZL,,13636.3257952484,13636.3257952484,18150.972808492,17662.8060556161,10755.8835250062,10755.8835250062,10755.8835250062,10755.8835250062,10755.8835250062,12715.5759580186,12715.5759580186,18595.7779046425,,18595.7779046425,18595.7779046425,18595.7779046425,17522.5268029345,17968.8804378826,9225.47349669213,9225.47349669213,9993.70306800908,9898.2342922038,9898.2342922038,18143.0334801623,11637.0776548709,18207.7446673378,18207.7446673378,17690.2466642343,17690.2466642343,17690.2466642343,10188.6113846079,10188.6113846079,10188.6113846079,10188.6113846079,11503.437150294,9166.0899688073,9895.38367284286,,9895.38367284286,9895.38367284286
OMN,,1602.37883142855,1602.37883142855,4587.09079365508,3855.18800176898,5681.014011516,5681.014011516,5681.014011516,5681.014011516,5681.014011516,13327.3074687115,13327.3074687115,5312.5590836267,,5312.5590836267,5312.5590836267,5312.5590836267,3652.31460697663,4364.369226473,5092.04948526686,5092.04948526686,6615.95799344265,4629.68684151585,4629.68684151585,4519.47931380797,14503.0591443851,4795.66676708154,4795.66676708154,4485.41361439211,4485.41361439211,4485.41361439211,6489.87519464623,6489.87519464623,6489.87519464623,6489.87519464623,14588.437658588,6353.78580417733,4877.54574994901,,4877.54574994901,4877.54574994901
PAK,,370.339728058244,370.339728058244,4914.50061479809,4404.58005232415,3888.83555831019,3888.83555831019,3888.83555831019,3888.83555831019,3888.83555831019,13200.9601037366,13200.9601037366,5561.86374492829,,5561.86374492829,5561.86374492829,5561.86374492829,4430.89769476862,4709.61918238598,4059.84745009192,4059.84745009192,4835.66203818498,3417.82408862999,3417.82408862999,5496.1459818255,14483.0381460937,5048.6606009364,5048.6606009364,4595.53793591487,4595.53793591487,4595.53793591487,4699.61111058782,4699.61111058782,4699.61111058782,4699.61111058782,14434.943347928,4761.99061352018,3514.69599705797,,3514.69599705797,3514.69599705797
PAN,,14178.0453965319,14178.0453965319,9706.43310011821,10373.7305895521,14351.4026061313,14351.4026061313,14351.4026061313,14351.4026061313,14351.4026061313,1596.12653455109,1596.12653455109,9006.03200126876,,9006.03200126876,9006.03200126876,9006.03200126876,10546.2069028169,9925.98403778401,17681.0126101081,17681.0126101081,14165.4822725217,17015.6900390641,17015.6900390641,9728.63132340483,816.924148215833,9530.88536015169,9530.88536015169,9935.2863357723,9935.2863357723,9935.2863357723,14086.0795677113,14086.0795677113,14086.0795677113,14086.0795677113,1176.44483169331,15608.6289255656,16634.5244389206,,16634.5244389206,16634.5244389206
PCN,,17889.8415340848,17889.8415340848,16121.2275036651,16899.2501414727,13707.2580757831,13707.2580757831,13707.2580757831,13707.2580757831,13707.2580757831,7414.8700612104,7414.8700612104,15394.5633451234,,15394.5633451234,15394.5633451234,15394.5633451234,17167.9010803404,16340.8737074509,14066.929834313,14066.929834313,12756.5932417222,14546.33084556,14546.33084556,16364.6890612209,6290.01631107529,15894.322918118,15894.322918118,16136.2117235924,16136.2117235924,16136.2117235924,12897.1009619173,12897.1009619173,12897.1009619173,12897.1009619173,6172.69548172259,12894.2462428468,14318.7300897233,,14318.7300897233,14318.7300897233
PER,,15798.0478219781,15798.0478219781,11250.7223135775,11754.7999829482,16651.9189453626,16651.9189453626,16651.9189453626,16651.9189453626,16651.9189453626,3936.45747919709,3936.45747919709,10629.1280099572,,10629.1280099572,10629.1280099572,10629.1280099572,11767.3496383687,11451.3319529214,19813.0508386031,19813.0508386031,16313.4920652419,19349.8891336931,19349.8891336931,10752.2228713941,2865.17595009152,11130.9286095979,11130.9286095979,11606.2095803748,11606.2095803748,11606.2095803748,16272.4105987706,16272.4105987706,16272.4105987706,16272.4105987706,3149.03964195927,17595.6188962295,18967.3660103101,,18967.3660103101,18967.3660103101
PHL,,5622.43214356874,5622.43214356874,9859.74009291542,9535.00773915746,2840.91991875537,2840.91991875537,2840.91991875537,2840.91991875537,2840.91991875537,15125.7369786582,15125.7369786582,10358.1481202585,,10358.1481202585,10358.1481202585,10358.1481202585,9646.12674056692,9691.25765133151,1772.8403713135,1772.8403713135,2613.84936959389,1997.40057860353,1997.40057860353,10735.2176903191,15804.1988678622,9916.43427202129,9916.43427202129,9402.82902929797,9402.82902929797,9402.82902929797,2748.43147937252,2748.43147937252,2748.43147937252,2748.43147937252,15456.1620031236,1158.10887645588,1753.47895709775,,1753.47895709775,1753.47895709775
PLW,,7293.09121253015,7293.09121253015,11405.8450479524,11148.2556620791,4033.12901903423,4033.12901903423,4033.12901903423,4033.12901903423,4033.12901903423,14784.2373658271,14784.2373658271,11840.6496417136,,11840.6496417136,11840.6496417136,11840.6496417136,11291.1264993565,11252.7294997081,3277.24787861696,3277.24787861696,3432.11623775003,3647.89187637695,3647.89187637695,12389.5562529005,15032.19233523,11435.716233205,11435.716233205,10917.343871775,10917.343871775,10917.343871775,3617.5161547008,3617.5161547008,3617.5161547008,3617.5161547008,14673.3676067399,2391.9737773551,3431.14421732003,,3431.14421732003,3431.14421732003
PNG,,9521.51353418035,9521.51353418035,13737.5821094154,13461.1539092332,6320.50648226606,6320.50648226606,6320.50648226606,6320.50648226606,6320.50648226606,14556.8505545476,14556.8505545476,14158.9807995577,,14158.9807995577,14158.9807995577,14158.9807995577,13569.8141829247,13583.8732861624,5221.59201247143,5221.59201247143,5616.06731716929,5760.21875054975,5760.21875054975,14647.3886932137,14193.7669626305,13764.8097774022,13764.8097774022,13246.2837459602,13246.2837459602,13246.2837459602,5809.63773993684,5809.63773993684,5809.63773993684,5809.63773993684,13884.4210226654,4721.13818872013,5638.29363343724,,5638.29363343724,5638.29363343724
POL,,4269.2432654994,4269.2432654994,556.254025507208,1074.12569778315,6959.10899176555,6959.10899176555,6959.10899176555,6959.10899176555,6959.10899176555,8867.27359037064,8867.27359037064,978.632236869379,,978.632236869379,978.632236869379,978.632236869379,1597.55743659226,545.013965487749,8586.70119861544,8586.70119861544,7760.54042762796,7881.78014282474,7881.78014282474,2238.82606876431,10091.9409191636,518.535027076712,518.535027076712,0,0,0,7566.63975094171,7566.63975094171,7566.63975094171,7566.63975094171,10135.8479209517,8525.75703537403,7842.28841905112,,7842.28841905112,7842.28841905112
PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,6799.4966457417,6799.4966457417,2303.62372509886,2761.27305863376,9690.44451919638,9690.44451919638,9690.44451919638,9690.44451919638,9690.44451919638,7025.37529756216,7025.37529756216,1847.15193256047,,1847.15193256047,1847.15193256047,1847.15193256047,2858.6218857241,2482.72466481911,11215.2480052205,11215.2480052205,10442.4763474476,10548.0823971312,10548.0823971312,2111.19765784159,8065.21690075176,2247.66643319966,2247.66643319966,2764.7659976913,2764.7659976913,2764.7659976913,10247.546680539,10247.546680539,10247.546680539,10247.546680539,8215.39782722405,11287.2807985617,10556.6776483847,,10556.6776483847,10556.6776483847
PRY,,14847.6254616837,14847.6254616837,10965.2810116995,11181.0514687237,18291.2255951282,18291.2255951282,18291.2255951282,18291.2255951282,18291.2255951282,5984.18956134718,5984.18956134718,10538.3698698309,,10538.3698698309,10538.3698698309,10538.3698698309,10993.2119653787,11112.5733607442,17639.246691623,17639.246691623,18575.5027183477,17832.3595138417,17832.3595138417,9883.35494546998,5176.72776763779,10941.2583341959,10941.2583341959,11459.7704407082,11459.7704407082,11459.7704407082,18447.2006359417,18447.2006359417,18447.2006359417,18447.2006359417,5506.10392029887,19940.7514263453,18276.451220716,,18276.451220716,18276.451220716
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,1984.16868294471,1984.16868294471,3982.30830057175,3217.62910616367,6164.90759852537,6164.90759852537,6164.90759852537,6164.90759852537,6164.90759852537,12707.7335043609,12707.7335043609,4710.02471000906,,4710.02471000906,4710.02471000906,4710.02471000906,2972.77731306789,3761.16820235874,5802.81269560567,5802.81269560567,7114.80475589505,5320.31127014599,5320.31127014599,3805.64080007133,13848.9558700815,4204.00576735278,4204.00576735278,3941.24548846177,3941.24548846177,3941.24548846177,6975.28802869596,6975.28802869596,6975.28802869596,6975.28802869596,13956.6577158649,6970.90431902228,5546.57800946341,,5546.57800946341,5546.57800946341
REU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,,3817.38364993884,3817.38364993884,857.766731209293,296.208378090785,7077.80314762328,7077.80314762328,7077.80314762328,7077.80314762328,7077.80314762328,9596.62991392244,9596.62991392244,1585.52878162175,,1585.52878162175,1585.52878162175,1585.52878162175,743.630125285398,636.335275277394,8232.74431843359,8232.74431843359,7951.62400707944,7572.47719050051,7572.47719050051,1700.48839882692,10777.1225689874,1082.61185282302,1082.61185282302,945.042687022613,945.042687022613,945.042687022613,7763.11759957361,7763.11759957361,7763.11759957361,7763.11759957361,10856.2568344487,8513.88816214375,7605.74651204869,,7605.74651204869,7605.74651204869
RUS,,3370.61983805072,3370.61983805072,1673.82656096431,1778.93352970663,5808.19383003331,5808.19383003331,5808.19383003331,5808.19383003331,5808.19383003331,9602.55815101605,9602.55815101605,2093.3117041,,2093.3117041,2093.3117041,2093.3117041,2231.44914809479,1567.8459961903,7536.15024431831,7536.15024431831,6622.59323724276,6813.6077338911,6813.6077338911,3166.18105854303,10868.9095808516,1672.70522003438,1672.70522003438,1154.30928153737,1154.30928153737,1154.30928153737,6429.49414016245,6429.49414016245,6429.49414016245,6429.49414016245,10863.3587477894,7372.73315666887,6741.78815347475,,6741.78815347475,6741.78815347475
RWA,,5741.96123335989,5741.96123335989,5713.7970335847,4991.04404985364,9836.4450901615,9836.4450901615,9836.4450901615,9836.4450901615,9836.4450901615,12391.8509591282,12391.8509591282,6233.49301623648,,6233.49301623648,6233.49301623648,6233.49301623648,4469.27951433831,5578.98845269157,8413.02590228778,8413.02590228778,10754.6454322184,8241.69511882021,8241.69511882021,4246.38456110776,12928.1656232661,5957.26953775322,5957.26953775322,6065.00741997188,6065.00741997188,6065.00741997188,10640.128561682,10640.128561682,10640.128561682,10640.128561682,13229.560207757,10258.3344435891,8621.59127964289,,8621.59127964289,8621.59127964289
SAU,,2428.7997839665,2428.7997839665,3728.98753395772,2933.88380270229,6612.09396595005,6612.09396595005,6612.09396595005,6612.09396595005,6612.09396595005,12393.2777898382,12393.2777898382,4451.48361806491,,4451.48361806491,4451.48361806491,4451.48361806491,2629.52458964357,3512.62861257295,6283.24908325184,6283.24908325184,7565.15177029503,5809.18889272397,5809.18889272397,3384.72236273671,13494.4948440417,3963.09713847425,3963.09713847425,3755.30287387581,3755.30287387581,3755.30287387581,7420.99916400983,7420.99916400983,7420.99916400983,7420.99916400983,13624.625927472,7456.01508141384,6037.54933482487,,6037.54933482487,6037.54933482487
SDN,,4215.89145672667,4215.89145672667,3908.52763629709,3130.66803323051,8398.46557589937,8398.46557589937,8398.46557589937,8398.46557589937,8398.46557589937,11747.2154461621,11747.2154461621,4514.83145398862,,4514.83145398862,4514.83145398862,4514.83145398862,2627.75594789994,3745.46245968215,7811.13571096401,7811.13571096401,9352.00936015454,7430.01148203434,7430.01148203434,2735.8281939157,12625.6736012678,4160.16954879489,4160.16954879489,4190.7415873889,4190.7415873889,4190.7415873889,9206.76198872514,9206.76198872514,9206.76198872514,9206.76198872514,12844.4820421233,9199.29562992691,7709.47255580079,,7709.47255580079,7709.47255580079
SEN,,8797.08463412479,8797.08463412479,4839.76036568113,4973.60289992084,12310.6794089262,12310.6794089262,12310.6794089262,12310.6794089262,12310.6794089262,6850.15036769743,6850.15036769743,4566.5622130897,,4566.5622130897,4566.5622130897,4566.5622130897,4795.54075341738,4958.31115366906,13043.5357989245,13043.5357989245,13134.4124563007,12525.6517624955,12525.6517624955,3692.85069302873,7430.56666969188,4866.84604505506,4866.84604505506,5374.16538879861,5374.16538879861,5374.16538879861,12940.670089223,12940.670089223,12940.670089223,12940.670089223,7709.12011455308,13766.6449586557,12678.5954481143,,12678.5954481143,12678.5954481143
SGP,,5146.92152876172,5146.92152876172,9715.8965659439,9139.43539231626,4461.17144358417,4461.17144358417,4461.17144358417,4461.17144358417,4461.17144358417,17220.9386469561,17220.9386469561,10373.9110835274,,10373.9110835274,10373.9110835274,10373.9110835274,9058.01849183641,9505.76589024708,1142.76712698261,1142.76712698261,4663.56269522585,1849.28105340265,1849.28105340265,9999.57113703583,18155.125902073,9858.87400740306,9858.87400740306,9407.27437526335,9407.27437526335,9407.27437526335,4735.95364684881,4735.95364684881,4735.95364684881,4735.95364684881,17822.5181164429,3244.65810016259,2194.45010117062,,2194.45010117062,2194.45010117062
SHN,,9676.49477694859,9676.49477694859,7434.56887143147,7139.36731096196,13859.7728750762,13859.7728750762,13859.7728750762,13859.7728750762,13859.7728750762,9390.94188521612,9390.94188521612,7489.92812410633,,7489.92812410633,7489.92812410633,7489.92812410633,6714.43711188544,7447.73653098034,12549.8091562801,12549.8091562801,14812.9467028049,12445.7158193968,12445.7158193968,5765.06343429021,9396.34957862481,7574.72626107062,7574.72626107062,7980.03221032958,7980.03221032958,7980.03221032958,14667.7512361448,14667.7512361448,14667.7512361448,14667.7512361448,9749.53245091284,14473.2862912441,12835.9180228345,,12835.9180228345,12835.9180228345
SJM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,,10671.9236744471,10671.9236744471,14529.7327109705,14422.8743786173,7067.7970446667,7067.7970446667,7067.7970446667,7067.7970446667,7067.7970446667,13249.7864898657,13249.7864898657,14795.924101286,,14795.924101286,14795.924101286,14795.924101286,14626.6946617424,14415.7283057586,6517.99265831347,6517.99265831347,6234.07974682375,6991.76783334582,6991.76783334582,15735.9609989887,12803.3445075531,14498.3380776743,14498.3380776743,13992.6074878096,13992.6074878096,13992.6074878096,6427.44925120225,6427.44925120225,6427.44925120225,6427.44925120225,12501.9076537069,5646.26742747397,6807.29315219579,,6807.29315219579,6807.29315219579
SLE,,8793.53996748538,8793.53996748538,5210.16342813311,5206.38238113396,12571.3650059342,12571.3650059342,12571.3650059342,12571.3650059342,12571.3650059342,7514.87547528843,7514.87547528843,5047.23363495348,,5047.23363495348,5047.23363495348,5047.23363495348,4943.32742409878,5296.40281649791,12841.6720979711,12841.6720979711,13452.6144122559,12404.3023660738,12404.3023660738,3836.47093720904,7984.82964871784,5277.03227606615,5277.03227606615,5762.0574731462,5762.0574731462,5762.0574731462,13263.5577808088,13263.5577808088,13263.5577808088,13263.5577808088,8284.80312876308,13882.3630679039,12619.2820648513,,12619.2820648513,12619.2820648513
SLV,,14201.5524197286,14201.5524197286,10001.6548534766,10741.9845794282,13509.8543915506,13509.8543915506,13509.8543915506,13509.8543915506,13509.8543915506,1269.01769917078,1269.01769917078,9277.17936306301,,9277.17936306301,9277.17936306301,9277.17936306301,10997.6048997121,10224.4105279938,16812.230833749,16812.230833749,13194.1033922807,16273.5344076386,16273.5344076386,10315.5243318673,360.133362338552,9796.45523025827,9796.45523025827,10135.8479209517,10135.8479209517,10135.8479209517,13137.815461298,13137.815461298,13137.815461298,13137.815461298,0,14583.6249285028,15829.9741154471,,15829.9741154471,15829.9741154471
SMR,,4909.38137610782,4909.38137610782,563.481662369939,892.209726148617,8006.39999938724,8006.39999938724,8006.39999938724,8006.39999938724,8006.39999938724,8628.1944582011,8628.1944582011,856.60210164099,,856.60210164099,856.60210164099,856.60210164099,1155.4634650889,653.349522479626,9323.66525121124,9323.66525121124,8836.95624549185,8658.85619463925,8658.85619463925,1227.11431369906,9768.66812607173,700.039429604219,700.039429604219,1119.71664413643,1119.71664413643,1119.71664413643,8644.30056633537,8644.30056633537,8644.30056633537,8644.30056633537,9872.24074827742,9515.46707116073,8680.04069379142,,8680.04069379142,8680.04069379142
SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,,7493.13377731871,7493.13377731871,5385.08003835847,4976.16126897515,11653.6990602421,11653.6990602421,11653.6990602421,11653.6990602421,11653.6990602421,9908.31892097299,9908.31892097299,5585.33345988576,,5585.33345988576,5585.33345988576,5585.33345988576,4517.67163751261,5360.23714119549,10903.7902859589,10903.7902859589,12609.3349665628,10628.5171444719,10628.5171444719,3666.64607520123,10337.3090827852,5561.44543779338,5561.44543779338,5904.41975829439,5904.41975829439,5904.41975829439,12453.0353759504,12453.0353759504,12453.0353759504,12453.0353759504,10649.5160901389,12489.1875685419,10950.800421385,,10950.800421385,10950.800421385
SUR,,12677.6743186708,12677.6743186708,8164.31329334412,8634.06447549547,14868.3587481469,14868.3587481469,14868.3587481469,14868.3587481469,14868.3587481469,3488.33416807447,3488.33416807447,7581.05306134836,,7581.05306134836,7581.05306134836,7581.05306134836,8643.56755973613,8357.23143315351,17097.5990501005,17097.5990501005,15195.6386914088,16430.7414817699,16430.7414817699,7644.04727506328,3487.53032176198,8064.27610088439,8064.27610088439,8558.28512056623,8558.28512056623,8558.28512056623,15037.2227160886,15037.2227160886,15037.2227160886,15037.2227160886,3827.66319468498,16572.1042769994,16392.6137798553,,16392.6137798553,16392.6137798553
SVK,,4516.20029265712,4516.20029265712,55.153287634516,776.516418769793,7437.788513446,7437.788513446,7437.788513446,7437.788513446,7437.788513446,8793.63953435454,8793.63953435454,779.865293178634,,779.865293178634,779.865293178634,779.865293178634,1250.4734614855,169.760772112072,8899.20091251635,8899.20091251635,8257.33886070704,8213.52894693922,8213.52894693922,1725.83927456325,9981.98832603025,291.247245849834,291.247245849834,532.216450524632,532.216450524632,532.216450524632,8064.16440636942,8064.16440636942,8064.16440636942,8064.16440636942,10055.0637215796,8972.40985931842,8205.86539968259,,8205.86539968259,8205.86539968259
SVN,,4722.81911570686,4722.81911570686,278.57289294096,794.576739946064,7734.43256563173,7734.43256563173,7734.43256563173,7734.43256563173,7734.43256563173,8697.17572553836,8697.17572553836,755.838564963035,,755.838564963035,755.838564963035,755.838564963035,1175.66624679281,388.383067747318,9125.21704912882,9125.21704912882,8559.04017670444,8449.67712437457,8449.67712437457,1464.76389050496,9862.21682084131,448.979725511108,448.979725511108,834.484667613902,834.484667613902,834.484667613902,8366.08473339815,8366.08473339815,8366.08473339815,8366.08473339815,9950.9629713942,9257.10940747907,8456.46574141255,,8456.46574141255,8456.46574141255
SWE,,4599.2441343132,4599.2441343132,1242.24602755268,1884.64826276354,6725.61057709162,6725.61057709162,6725.61057709162,6725.61057709162,6725.61057709162,8391.42698101639,8391.42698101639,1182.71407097506,,1182.71407097506,1182.71407097506,1182.71407097506,2407.42293022174,1320.01377190562,8730.28694251527,8730.28694251527,7451.3454330912,7998.05716009113,7998.05716009113,2960.00076427475,9650.33274414061,1054.47729989527,1054.47729989527,810.728459325497,810.728459325497,810.728459325497,7256.47074135475,7256.47074135475,7256.47074135475,7256.47074135475,9656.66562205738,8371.95243550652,7895.0920336419,,7895.0920336419,7895.0920336419
